2020-09-24 02:07:56,970 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor' 
2020-09-24 02:07:56,971 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinder' 
2020-09-24 02:07:56,972 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.context.internalConfigurationPropertiesBinderFactory' 
2020-09-24 02:07:56,983 DEBUG Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator' 
2020-09-24 02:07:57,104 DEBUG Creating shared instance of singleton bean 'dataSourceInitializerPostProcessor' 
2020-09-24 02:07:57,254 DEBUG Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor' 
2020-09-24 02:07:57,258 DEBUG Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment' 
2020-09-24 02:07:57,268 DEBUG Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor' 
2020-09-24 02:07:57,270 DEBUG Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor' 
2020-09-24 02:07:57,271 DEBUG Creating shared instance of singleton bean 'dataSourceInitializedPublisher' 
2020-09-24 02:07:57,275 DEBUG Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor' 
2020-09-24 02:07:57,279 DEBUG Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor' 
2020-09-24 02:07:57,280 DEBUG Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' 
2020-09-24 02:07:57,390 DEBUG Creating shared instance of singleton bean 'transactionAttributeSource' 
2020-09-24 02:07:57,407 DEBUG Creating shared instance of singleton bean 'transactionInterceptor' 
2020-09-24 02:07:57,409 DEBUG Autowiring by type from bean name 'transactionInterceptor' via factory method to bean named 'transactionAttributeSource' 
2020-09-24 02:07:57,450 DEBUG Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionAttributeSource' 
2020-09-24 02:07:57,451 DEBUG Autowiring by type from bean name 'org.springframework.transaction.config.internalTransactionAdvisor' via factory method to bean named 'transactionInterceptor' 
2020-09-24 02:07:57,528 DEBUG Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@15b80fa5] 
2020-09-24 02:07:57,530 DEBUG Creating shared instance of singleton bean 'tomcatServletWebServerFactory' 
2020-09-24 02:07:57,531 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat' 
2020-09-24 02:07:57,777 DEBUG Creating shared instance of singleton bean 'websocketServletWebServerCustomizer' 
2020-09-24 02:07:57,778 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration' 
2020-09-24 02:07:57,782 DEBUG Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer' 
2020-09-24 02:07:57,783 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration' 
2020-09-24 02:07:57,789 DEBUG Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
2020-09-24 02:07:57,813 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.context.properties.BoundConfigurationProperties' 
2020-09-24 02:07:57,899 DEBUG Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
2020-09-24 02:07:57,902 DEBUG Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer' 
2020-09-24 02:07:57,905 DEBUG Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
2020-09-24 02:07:57,917 DEBUG Creating shared instance of singleton bean 'tomcatWebServerFactoryCustomizer' 
2020-09-24 02:07:57,919 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.embedded.EmbeddedWebServerFactoryCustomizerAutoConfiguration$TomcatWebServerFactoryCustomizerConfiguration' 
2020-09-24 02:07:57,925 DEBUG Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'environment' 
2020-09-24 02:07:57,926 DEBUG Autowiring by type from bean name 'tomcatWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
2020-09-24 02:07:57,932 DEBUG Creating shared instance of singleton bean 'localeCharsetMappingsCustomizer' 
2020-09-24 02:07:57,933 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' 
2020-09-24 02:07:57,936 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.HttpEncodingAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
2020-09-24 02:07:58,050 DEBUG Creating shared instance of singleton bean 'errorPageCustomizer' 
2020-09-24 02:07:58,051 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' 
2020-09-24 02:07:58,054 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration' via constructor to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties' 
2020-09-24 02:07:58,057 DEBUG Creating shared instance of singleton bean 'dispatcherServletRegistration' 
2020-09-24 02:07:58,058 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletRegistrationConfiguration' 
2020-09-24 02:07:58,061 DEBUG Creating shared instance of singleton bean 'dispatcherServlet' 
2020-09-24 02:07:58,062 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration$DispatcherServletConfiguration' 
2020-09-24 02:07:58,071 DEBUG Creating shared instance of singleton bean 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
2020-09-24 02:07:58,111 DEBUG Autowiring by type from bean name 'dispatcherServlet' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
2020-09-24 02:07:58,198 DEBUG Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'dispatcherServlet' 
2020-09-24 02:07:58,199 DEBUG Autowiring by type from bean name 'dispatcherServletRegistration' via factory method to bean named 'spring.mvc-org.springframework.boot.autoconfigure.web.servlet.WebMvcProperties' 
2020-09-24 02:07:58,203 DEBUG Creating shared instance of singleton bean 'multipartConfigElement' 
2020-09-24 02:07:58,204 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' 
2020-09-24 02:07:58,206 DEBUG Creating shared instance of singleton bean 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties' 
2020-09-24 02:07:58,230 DEBUG Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.MultipartAutoConfiguration' via constructor to bean named 'spring.servlet.multipart-org.springframework.boot.autoconfigure.web.servlet.MultipartProperties' 
2020-09-24 02:07:58,243 DEBUG Autowiring by type from bean name 'errorPageCustomizer' via factory method to bean named 'dispatcherServletRegistration' 
2020-09-24 02:07:58,916 DEBUG Code archive: C:\Users\claudia11\.m2\repository\org\springframework\boot\spring-boot\2.3.4.RELEASE\spring-boot-2.3.4.RELEASE.jar 
2020-09-24 02:07:58,917 DEBUG Code archive: C:\Users\claudia11\.m2\repository\org\springframework\boot\spring-boot\2.3.4.RELEASE\spring-boot-2.3.4.RELEASE.jar 
2020-09-24 02:07:58,919 DEBUG None of the document roots [src/main/webapp, public, static] point to a directory and will be ignored. 
2020-09-24 02:07:59,161 INFO Tomcat initialized with port(s): 8080 (http) 
2020-09-24 02:07:59,265 INFO Initializing ProtocolHandler ["http-nio-8080"] 
2020-09-24 02:07:59,267 INFO Starting service [Tomcat] 
2020-09-24 02:07:59,269 INFO Starting Servlet engine: [Apache Tomcat/9.0.38] 
2020-09-24 02:07:59,715 INFO Initializing Spring embedded WebApplicationContext 
2020-09-24 02:07:59,716 DEBUG Published root WebApplicationContext as ServletContext attribute with name [org.springframework.web.context.WebApplicationContext.ROOT] 
2020-09-24 02:07:59,717 INFO Root WebApplicationContext: initialization completed in 8594 ms 
2020-09-24 02:07:59,723 DEBUG Creating shared instance of singleton bean 'securityFilterChainRegistration' 
2020-09-24 02:07:59,724 DEBUG Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration' 
2020-09-24 02:07:59,729 DEBUG Creating shared instance of singleton bean 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties' 
2020-09-24 02:07:59,736 DEBUG Autowiring by type from bean name 'securityFilterChainRegistration' via factory method to bean named 'spring.security-org.springframework.boot.autoconfigure.security.SecurityProperties' 
